Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,3407346.87000,3277988.70000,3233076.04000,3258953.73000,3507404.59000,4278642.59000,4863721.51000,4949380.55000,5172829.07000,5278495.91000,5419440.04000,5544855.20000,5254764.76000,4985883.07000,4908617.50000,4892326.91000,4972738.79000,5078315.99000,6233047.84000,6626257.96000,6200697.42000,5524292.21000,4568685.68000,3856160.28000,2000-02-04
Sistema,Sistema,3497401.19000,3346209.98000,3259727.95000,3265448.38000,3409833.60000,3696460.44000,4051974.65000,4476273.70000,4812417.63000,4934628.42000,5070863.67000,5153453.40000,5069822.75000,4718537.27000,4403786.83000,4298910.53000,4310651.97000,4519589.36000,5701122.85000,6306016.34000,5934116.16000,5307793.69000,4505976.99000,3818487.53000,2000-02-05
Sistema,Sistema,3392818.39000,3179593.78000,3085583.20000,3052658.09000,3087925.58000,3183813.33000,3326512.29000,3622779.54000,3983013.45000,4159430.82000,4180890.22000,4204419.18000,4197394.89000,4011098.47000,3737209.13000,3584242.61000,3558102.44000,3755685.06000,5090870.97000,5885622.96000,5684146.62000,5022075.40000,4133548.89000,3494139.87000,2000-02-06
Sistema,Sistema,3150046.95000,3040064.99000,3008403.39000,3063761.63000,3377160.43000,4257711.65000,4875102.40000,4837123.72000,5034914.71000,5131650.51000,5327004.11000,5435821.27000,5150695.09000,4908594.30000,4867194.04000,4877305.27000,4909806.73000,4985767.24000,6185710.96000,6816957.62000,6412077.58000,5744717.68000,4647327.51000,3780658.45000,2000-02-07
Sistema,Sistema,3417641.47000,3278150.28000,3225918.82000,3284124.37000,3580515.36000,4469380.93000,5137525.28000,5030917.08000,5124835.45000,5224955.95000,5423506.51000,5527599.10000,5201292.76000,4977680.07000,4979951.17000,4961541.32000,5050437.13000,5074014.02000,6315241.17000,6899849.45000,6393821.79000,5690465.69000,4569042.00000,3787530.46000,2000-02-08
Sistema,Sistema,3426113.17000,3314996.75000,3286032.27000,3328006.47000,3617556.29000,4523706.89000,5142950.72000,5021419.46000,5176645.67000,5236576.07000,5448457.71000,5556223.61000,5211394.71000,4967139.38000,5001919.38000,5002858.60000,5065352.02000,5172654.58000,6354238.70000,6878889.61000,6398034.35000,5739739.56000,4597962.77000,3806270.63000,2000-02-09
Sistema,Sistema,3489568.14000,3343001.64000,3291131.97000,3333150.57000,3664322.75000,4636537.36000,5186479.92000,5100957.82000,5232547.95000,5313438.95000,5462935.52000,5582260.31000,5296978.44000,5070980.64000,5046733.11000,5044561.32000,5057079.40000,5254670.18000,6431064.79000,6893964.95000,6354257.30000,5702982.90000,4578470.21000,3880245.15000,2000-02-10
Sistema,Sistema,3495249.59000,3384763.68000,3340060.45000,3334257.27000,3654656.78000,4605308.89000,5099242.36000,5094083.33000,5137881.59000,5199078.11000,5213959.18000,5174359.56000,4950078.82000,5019140.18000,4868329.58000,4917869.69000,4844452.41000,4939512.39000,6070896.09000,6593399.94000,6233656.97000,5640996.32000,4655736.88000,3976262.48000,2000-02-11
Sistema,Sistema,3576813.24000,3428968.59000,3361377.97000,3354675.31000,3499651.66000,3821922.31000,4257207.82000,4649878.00000,5008890.69000,5030506.03000,5056903.38000,5114626.33000,5067020.71000,4766649.64000,4495648.61000,4435658.98000,4365994.69000,4478408.83000,5754197.64000,6294280.15000,6006918.40000,5466702.02000,4655324.69000,3956167.23000,2000-02-12
Sistema,Sistema,3520166.83000,3326347.02000,3226820.25000,3205883.77000,3226942.28000,3350095.74000,3431666.20000,3752194.04000,4115478.12000,4226277.53000,4237209.40000,4251509.99000,4227841.52000,4041220.14000,3795672.74000,3669866.31000,3678659.15000,3850788.65000,5214086.50000,5994067.75000,5770241.77000,5154939.12000,4257895.16000,3670033.21000,2000-02-13
Sistema,Sistema,3280604.41000,3168590.38000,3161149.34000,3180728.48000,3465277.36000,4356981.77000,5009323.76000,4904455.18000,5046412.70000,5173353.21000,5352298.37000,5476327.29000,5232664.25000,5014686.28000,4966879.27000,4956659.69000,5032341.62000,5163387.12000,6284308.98000,6906329.91000,6458591.35000,5793250.65000,4636461.35000,3809873.60000,2000-02-14
Sistema,Sistema,3477550.40000,3409180.03000,3365334.17000,3410568.31000,3679213.96000,4639074.32000,5196707.75000,5111649.17000,5196795.41000,5295053.98000,5458742.72000,5553892.48000,5259668.15000,4969133.13000,4989853.99000,4980819.36000,4996333.07000,5240854.26000,6348602.66000,6822541.75000,6321756.13000,5471194.89000,4662146.29000,3803231.56000,2000-02-15
Sistema,Sistema,3462619.54000,3360635.47000,3355845.30000,3354497.46000,3619314.14000,4567035.91000,5084731.49000,5030184.93000,5179351.96000,5202379.37000,5398172.21000,5566592.85000,5265889.34000,4976269.59000,4956902.61000,5020980.44000,5050171.40000,5341494.24000,6456716.99000,6854497.11000,6312146.03000,5612386.20000,4478127.47000,3776201.93000,2000-02-16
Sistema,Sistema,3441721.52000,3354971.76000,3331678.94000,3380491.00000,3669561.49000,4564267.21000,5200498.06000,5073278.67000,5197959.71000,5186872.30000,5387998.78000,5558112.45000,5263591.23000,5031001.48000,5003969.97000,5068492.71000,5177059.33000,5433424.13000,6421309.12000,6779928.61000,6250858.24000,5561454.72000,4476559.76000,3812184.90000,2000-02-17
Sistema,Sistema,3412319.06000,3320620.45000,3300275.50000,3315860.14000,3658236.48000,4573559.56000,5164218.62000,5094143.99000,5208862.55000,5294987.38000,5471628.51000,5622711.67000,5256040.76000,4991476.83000,4994104.98000,4994294.46000,4953474.34000,5048792.09000,6172208.31000,6703180.06000,6196143.03000,5595137.54000,4602305.01000,3873614.61000,2000-02-18
Sistema,Sistema,3519744.39000,3401181.88000,3319500.22000,3306653.10000,3435826.35000,3779009.15000,4191473.71000,4603859.62000,4913493.82000,5055115.29000,5106967.28000,5214788.87000,5093366.09000,4772272.73000,4532623.92000,4411025.48000,4376516.85000,4597630.10000,5868183.06000,6372891.43000,5989116.22000,5316697.28000,4432966.95000,3784258.12000,2000-02-19
Sistema,Sistema,3378333.31000,3182450.89000,3110138.95000,3060966.44000,3087862.44000,3243983.63000,3344243.99000,3693755.51000,4032979.72000,4263103.28000,4300848.65000,4309807.40000,4298775.25000,4150927.66000,3947085.21000,3757000.42000,3748848.69000,4052723.76000,5274695.44000,5904006.73000,5592675.31000,4890865.83000,4000704.33000,3355304.09000,2000-02-20
Sistema,Sistema,3137568.19000,3034299.11000,2998680.57000,3062964.84000,3436142.55000,4306994.49000,4960561.93000,4894752.56000,5068030.30000,5184370.83000,5361943.17000,5523108.82000,5185507.68000,4994541.83000,5018416.51000,5005558.05000,5062901.54000,5336307.17000,6428638.26000,6896335.70000,6394656.28000,5669915.52000,4525352.22000,3754332.63000,2000-02-21
Sistema,Sistema,3401972.68000,3288915.32000,3243748.75000,3276479.89000,3598200.02000,4556004.52000,5042790.62000,5071386.60000,5196105.21000,5276602.23000,5477711.01000,5567733.56000,5234987.57000,4992274.01000,4972175.19000,5002348.55000,5076569.42000,5341227.12000,6504836.52000,6841194.59000,6354057.11000,5607289.40000,4480496.73000,3705368.30000,2000-02-22
Sistema,Sistema,3376574.38000,3296878.27000,3279677.09000,3321985.60000,3628077.22000,4647496.17000,5258022.37000,5107954.61000,5225937.41000,5324720.71000,5487879.92000,5594245.94000,5251884.73000,4995913.51000,4956699.70000,5024963.33000,5065149.24000,5242843.89000,6343573.41000,6866686.89000,6357946.54000,5740536.26000,4603507.50000,3846063.54000,2000-02-23
Sistema,Sistema,3585850.76000,3358236.49000,3309561.70000,3395163.59000,3712577.71000,4606938.19000,5208305.10000,5172341.02000,5266706.66000,5357169.49000,5536016.42000,5601837.87000,5241218.57000,5024820.70000,5030597.75000,4992131.37000,5138074.21000,5384748.09000,6436184.44000,6787819.46000,6220836.23000,5461371.07000,4454876.95000,3709369.71000,2000-02-24
Sistema,Sistema,3351713.82000,3265264.74000,3234734.60000,3270585.13000,3552151.76000,4461403.00000,5091198.21000,5026859.50000,5164785.80000,5289414.47000,5482080.21000,5632635.56000,5269035.22000,4985115.22000,4896262.57000,4932399.55000,5013193.76000,5143862.71000,6237579.91000,6676760.18000,6055921.99000,5488115.21000,4619298.88000,3854346.19000,2000-02-25
Sistema,Sistema,3530464.31000,3345875.84000,3298469.46000,3281791.26000,3429667.08000,3753221.21000,4122463.14000,4571254.88000,4901149.50000,5043648.37000,5113031.34000,5187255.09000,5073406.47000,4782861.01000,4539812.07000,4460493.71000,4482660.09000,4746970.57000,5842310.07000,6251149.34000,5794256.83000,5135069.22000,4313915.39000,3768100.11000,2000-02-26
Sistema,Sistema,3400981.85000,3181450.98000,3081908.54000,3078429.31000,3125265.39000,3284607.86000,3403429.22000,3690708.52000,4047629.96000,4261435.19000,4253151.16000,4287233.78000,4257078.07000,4120493.41000,3886540.20000,3817430.61000,3807651.01000,4053311.93000,5283010.25000,5857401.14000,5537040.83000,4810942.05000,3902868.06000,3360788.84000,2000-02-27
Sistema,Sistema,2986236.83000,2924256.60000,2897688.68000,2953039.31000,3279942.00000,4199041.79000,4919043.27000,4872755.02000,4995674.66000,5087434.96000,5235552.95000,5436480.97000,5146519.49000,4877133.87000,4860076.15000,4897370.45000,5030178.53000,5177853.51000,6268958.31000,6749709.44000,6267052.33000,5529931.54000,4410705.99000,3703694.36000,2000-02-28
Sistema,Sistema,3353712.20000,3225165.39000,3192034.71000,3214388.34000,3526598.33000,4432959.11000,5150468.65000,5062419.52000,5163924.21000,5234361.55000,5400603.05000,5520119.86000,5182160.37000,4916885.39000,4863755.30000,4900306.81000,4982656.13000,5144949.45000,6344620.09000,6758192.86000,6271539.98000,5552863.95000,4477203.94000,3715722.30000,2000-02-29
Sistema,Sistema,3352008.49000,3215951.44000,3214751.02000,3272064.87000,3576044.68000,4503957.23000,5155581.80000,5003220.03000,5125850.73000,5205910.94000,5415965.67000,5538675.98000,5171008.83000,4913142.84000,4907824.69000,4910705.97000,4966198.05000,5078732.44000,6274045.16000,6790435.14000,6314224.31000,5641203.25000,4602134.60000,3823015.18000,2000-03-01
Sistema,Sistema,3458722.02000,3303678.72000,3272793.40000,3304647.78000,3596480.33000,4561548.26000,5252689.83000,5073201.18000,5140476.52000,5247831.86000,5472714.53000,5544635.04000,5189352.42000,4941489.10000,4932745.96000,4961165.77000,5011148.64000,5170174.13000,6304123.13000,6805911.92000,6305735.89000,5648584.38000,4588793.30000,3811929.74000,2000-03-02
Sistema,Sistema,3452828.17000,3238428.47000,3212386.54000,3252587.34000,3577385.90000,4452312.06000,5071016.59000,5014987.39000,5158062.34000,5232271.55000,5430921.62000,5528015.88000,5211016.82000,4953444.84000,4958489.90000,4913335.92000,4955500.54000,5129692.49000,6237519.97000,6615049.58000,6134493.48000,5518249.25000,4606840.94000,3846687.66000,2000-03-03
Sistema,Sistema,3460095.47000,3362086.41000,3276874.97000,3277799.35000,3405018.30000,3687928.87000,4093855.70000,4513867.68000,4883175.54000,4963411.29000,5061090.08000,5123925.60000,4975130.31000,4668439.93000,4406449.52000,4346107.86000,4356971.44000,4462481.90000,5705721.50000,6225556.21000,5853487.00000,5310525.94000,4468767.62000,3841783.72000,2000-03-04
Sistema,Sistema,3433320.66000,3232714.59000,3096596.74000,3092852.93000,3120989.06000,3260192.43000,3396999.37000,3696557.76000,4058038.97000,4211095.52000,4233003.97000,4250469.86000,4220806.99000,4022526.60000,3771414.64000,3609664.31000,3610306.95000,3840066.54000,5133208.20000,5899743.69000,5692958.24000,5059269.95000,4152797.08000,3545935.69000,2000-03-05
Sistema,Sistema,3173442.02000,3056936.69000,3103622.38000,3096882.33000,3359187.63000,4271607.07000,4957455.69000,4839956.47000,5030141.78000,5123601.11000,5273439.15000,5420181.91000,5130009.53000,4899380.59000,4839913.77000,4848753.58000,4923297.62000,5215941.75000,6318199.10000,6814644.71000,6304514.86000,5568305.75000,4498331.96000,3694032.78000,2000-03-06
Sistema,Sistema,3355504.55000,3255771.53000,3197170.03000,3249637.06000,3497697.77000,4443049.74000,5048410.98000,4948598.56000,5085674.97000,5122692.31000,5286609.73000,5422727.74000,5093586.62000,4845830.24000,4826892.08000,4791867.84000,4923715.08000,5143256.57000,6236054.14000,6722841.65000,6224278.92000,5602219.79000,4563049.37000,3702181.16000,2000-03-07
Sistema,Sistema,3517909.91000,3196633.87000,3259428.70000,3250136.84000,3555303.61000,4502716.51000,5145199.34000,5033448.10000,5177960.38000,5206886.81000,5380798.30000,5524923.58000,5265247.56000,5000819.81000,4903846.59000,4909302.13000,4943647.85000,5076443.32000,6260130.54000,6744393.19000,6313862.73000,5680575.43000,4647507.06000,3786524.27000,2000-03-08
Sistema,Sistema,3424769.36000,3274327.24000,3262680.25000,3296676.25000,3580346.72000,4473838.32000,5140863.15000,4992482.29000,5163571.15000,5264950.00000,5408977.80000,5549262.88000,5175936.96000,4957802.71000,4976800.03000,5029485.50000,5059848.26000,5309649.87000,6357146.34000,6835960.09000,6302366.79000,5663275.43000,4575341.39000,3807694.93000,2000-03-09
Sistema,Sistema,3480521.43000,3304218.69000,3265100.10000,3311387.10000,3619992.56000,4503692.29000,5085615.85000,5016517.71000,5093473.30000,5199902.28000,5347091.22000,5470071.47000,5162114.19000,4963179.00000,4973209.76000,4944977.75000,5007535.96000,5181775.91000,6239549.54000,6810039.62000,6323124.41000,5678835.10000,4703087.14000,3930463.57000,2000-03-10
Sistema,Sistema,3550580.69000,3342397.25000,3276083.44000,3284423.28000,3415338.68000,3731686.74000,4116683.12000,4531601.84000,4871052.61000,4978586.32000,5091976.14000,5204163.01000,5114073.81000,4786516.04000,4523174.85000,4397680.24000,4401313.26000,4633274.11000,5947376.78000,6392291.98000,6028991.99000,5367332.33000,4506920.87000,3796608.71000,2000-03-11
Sistema,Sistema,3383201.38000,3215650.38000,3118647.52000,3065986.14000,3100480.59000,3235854.20000,3380085.75000,3675015.49000,4036371.17000,4208048.67000,4246388.62000,4278029.20000,4281166.49000,4087800.54000,3823048.44000,3691282.49000,3704082.86000,4026863.70000,5350294.89000,5925964.07000,5635808.58000,4976499.32000,4084289.56000,3453701.83000,2000-03-12
Sistema,Sistema,3181725.28000,3076656.73000,3055800.26000,3096798.00000,3424499.57000,4391050.05000,5004804.14000,4913124.88000,5073829.58000,5216176.01000,5399016.39000,5550692.39000,5249923.77000,4978908.74000,4999099.60000,5005841.40000,5095473.19000,5250871.75000,6416618.63000,6885356.05000,6378046.65000,5716598.86000,4625519.70000,3781095.22000,2000-03-13
Sistema,Sistema,3441438.82000,3315259.51000,3268963.71000,3350909.00000,3617923.20000,4595273.08000,5134374.78000,5010752.59000,5111470.42000,5242786.26000,5452540.74000,5548024.58000,5224721.65000,4986170.31000,5024320.87000,5070961.37000,5161446.58000,5418639.78000,6538972.81000,6863876.15000,6417162.59000,5713661.02000,4616574.34000,3740320.78000,2000-03-14
Sistema,Sistema,3429221.40000,3380772.69000,3239246.40000,3338141.87000,3692701.42000,4573773.87000,5144812.87000,5028572.08000,5160028.86000,5235394.35000,5390331.23000,5503594.10000,5187858.42000,4944655.67000,4954694.30000,4971554.84000,5034374.52000,5203435.60000,6440687.36000,6845700.32000,6368734.11000,5732822.31000,4657686.82000,3827311.79000,2000-03-15
Sistema,Sistema,3482153.09000,3385315.82000,3329909.77000,3365265.02000,3637411.37000,4411583.37000,4916670.19000,5073724.18000,5275804.70000,5328128.24000,5485152.27000,5637002.40000,5358745.46000,5082095.07000,5077620.39000,5060539.45000,5138865.75000,5290748.71000,6423132.51000,6868219.00000,6385248.58000,5725942.40000,4683127.57000,3837307.89000,2000-03-16
Sistema,Sistema,3496130.64000,3382582.48000,3343132.51000,3389165.50000,3714347.99000,4581146.26000,5124625.10000,5071147.50000,5224298.72000,5254297.25000,5417927.36000,5561289.12000,5277178.79000,5043160.94000,5029163.63000,5029130.58000,5012233.32000,5205445.21000,6348554.83000,6760431.49000,6313661.39000,5713837.02000,4840616.93000,4003108.50000,2000-03-17
Sistema,Sistema,3633841.31000,3486128.39000,3387824.17000,3361488.09000,3520360.07000,3868489.49000,4189763.16000,4632591.27000,4954374.05000,5025086.89000,5143518.03000,5251045.60000,5125365.58000,4807745.07000,4545378.61000,4425374.51000,4377223.23000,4591130.60000,5930020.15000,6392348.27000,6030825.28000,5384747.11000,4587478.93000,3953491.90000,2000-03-18
Sistema,Sistema,3479306.23000,3248634.93000,3145318.12000,3129994.66000,3186714.21000,3316105.91000,3405093.26000,3705517.00000,3991119.00000,4138161.98000,4175069.55000,4219951.63000,4168116.22000,4006049.57000,3794066.11000,3648030.52000,3619445.65000,3879859.90000,5187693.93000,5726966.04000,5484971.66000,4931665.62000,4180528.55000,3600622.91000,2000-03-19
Sistema,Sistema,3190344.98000,3071296.86000,2989198.02000,2954564.87000,3069249.98000,3247597.23000,3351320.04000,3645138.44000,4073871.51000,4294484.70000,4407757.47000,4510742.68000,4446914.53000,4154863.78000,3953532.33000,3773059.06000,3739845.54000,3985659.27000,5463729.95000,6079872.33000,5696896.13000,4959491.34000,4002380.46000,3427058.40000,2000-03-20
Sistema,Sistema,3164552.22000,3012230.96000,3035223.55000,3081978.26000,3392799.54000,4393387.92000,4958285.58000,4844679.26000,4997497.30000,4002743.49000,3451372.98000,3672695.36000,3505358.78000,3810026.27000,4391339.66000,4722893.42000,4967845.15000,5190486.83000,6224095.03000,6721689.04000,6344105.70000,5616038.62000,4582323.81000,3733078.51000,2000-03-21
Sistema,Sistema,3423988.69000,3296188.10000,3251474.07000,3295533.00000,3650044.86000,4546223.43000,5112941.36000,4987655.41000,5145119.31000,5214003.49000,5382881.59000,5480426.45000,5154501.28000,4962059.23000,4979730.78000,5022810.30000,5078831.41000,5301033.30000,6484106.88000,6804200.57000,6401154.91000,5656302.24000,4582315.06000,3707972.55000,2000-03-22
Sistema,Sistema,3435835.39000,3315970.81000,3285433.76000,3324110.75000,3610157.17000,4542038.35000,5165984.52000,5041171.77000,5226574.27000,5257444.55000,5411470.33000,5536994.65000,5228035.18000,4948330.93000,4939728.10000,4981395.49000,5062562.97000,5347172.20000,6415191.42000,6702077.79000,6215403.19000,5510956.97000,4497020.80000,3747214.15000,2000-03-23
Sistema,Sistema,3452782.71000,3321955.59000,3281323.14000,3309910.59000,3579891.51000,4501827.62000,5018486.09000,5000810.88000,5136292.84000,5164129.55000,5345009.96000,5486790.77000,5160311.14000,4945345.91000,4951522.21000,4976236.57000,5028296.57000,5239874.41000,6346588.97000,6717108.04000,6167715.79000,5554240.94000,4638843.28000,3819489.44000,2000-03-24
Sistema,Sistema,3542366.40000,3349984.50000,3290655.38000,3279662.64000,3410177.10000,3739796.40000,4138912.87000,4567250.04000,4926690.21000,5042211.45000,5145185.43000,5178882.58000,5118324.67000,4818325.07000,4539231.89000,4426024.49000,4383765.21000,4690964.29000,5973439.70000,6262662.60000,5843093.68000,5207023.33000,4366499.33000,3769831.30000,2000-03-25
Sistema,Sistema,3350499.37000,3133439.66000,3058969.43000,3029602.81000,3069201.94000,3195309.55000,3360208.84000,3739010.17000,4049093.63000,4195103.55000,4243985.65000,4282456.67000,4252326.60000,4102973.79000,3903692.10000,3804357.40000,3814921.03000,4119627.79000,5442263.08000,5859859.76000,5568410.52000,4854108.19000,4001991.11000,3532796.15000,2000-03-26
Sistema,Sistema,3211229.07000,3042823.92000,3035840.29000,3068012.83000,3370204.87000,4327099.69000,4976642.48000,4876951.76000,5062647.03000,5211806.08000,5420747.57000,5562213.85000,5242268.71000,4970107.21000,5032517.79000,5017370.94000,5095072.61000,5387060.96000,6489344.91000,6851703.79000,6320876.07000,5587376.44000,4494125.96000,3739911.13000,2000-03-27
Sistema,Sistema,3393802.05000,3291684.28000,3260999.21000,3295930.37000,3594291.25000,4534104.58000,5059155.57000,5001989.79000,5096554.59000,5165819.41000,5319261.66000,5461859.79000,5098570.50000,4899729.69000,4948714.31000,4946118.36000,4972513.79000,5195334.41000,6346934.09000,6962773.91000,6409221.15000,5647324.45000,4861344.98000,3947098.13000,2000-03-28
Sistema,Sistema,3513240.23000,3358697.63000,3347552.11000,3363711.52000,3625783.06000,4382936.48000,5072027.90000,5065117.15000,5225888.46000,5339578.29000,5520671.06000,5623297.67000,5279803.67000,5071200.26000,5041546.32000,5045975.93000,5088821.37000,5326074.60000,6493309.57000,6725343.23000,6364135.24000,5614248.53000,4641754.53000,3890552.41000,2000-03-29
Sistema,Sistema,3556957.15000,3419136.43000,3366949.77000,3386353.21000,3656475.52000,4659472.16000,5213278.98000,5075469.60000,5242743.35000,5325592.80000,5501442.22000,5615470.98000,5246926.68000,5027006.31000,4976591.66000,5013355.49000,5083233.34000,5380130.73000,6486564.97000,6863404.72000,6349713.81000,5715012.91000,4634518.63000,3840875.03000,2000-03-30
Sistema,Sistema,3611877.65000,3480082.23000,3418243.52000,3458037.34000,3744132.48000,4509310.97000,5012377.91000,5005683.12000,5193198.28000,5299481.77000,5441831.44000,5558371.04000,5272990.41000,5036078.41000,4989642.42000,4973029.02000,4996155.82000,5109191.93000,6319690.42000,6775667.62000,6263226.88000,5676921.30000,4758465.50000,3892527.22000,2000-03-31
Sistema,Sistema,3608328.78000,3438311.66000,3352328.09000,3328897.12000,3543106.21000,3845030.72000,4225449.34000,4619156.25000,4931427.67000,5048375.83000,5119570.47000,5231857.98000,5085670.21000,4798287.39000,4523578.36000,4381499.08000,4357407.27000,4609634.00000,5865456.61000,6340731.73000,6000111.76000,5407313.35000,4607374.47000,3919613.39000,2000-04-01
Sistema,Sistema,3471034.73000,3263824.41000,3151847.50000,3130922.87000,3168818.18000,3298422.82000,3346666.58000,3669938.73000,4022244.55000,4212404.37000,4201668.55000,4269617.76000,4239715.56000,4025336.69000,3795712.73000,3654391.51000,3614127.17000,3841046.30000,5259883.47000,5880612.43000,5663127.05000,5066087.32000,4187852.55000,3549249.72000,2000-04-02
Sistema,Sistema,3274427.80000,3138275.87000,3137633.05000,3212350.35000,3500661.75000,4332378.15000,4965439.13000,4900218.20000,5115931.91000,5247571.09000,5439473.67000,5563946.40000,5258007.16000,4966684.00000,4967176.10000,4954812.15000,5036505.60000,5287724.43000,6458558.98000,6786510.58000,6283842.61000,5579887.51000,4473139.93000,3720323.64000,2000-04-03
Sistema,Sistema,3404771.63000,3293472.76000,3241326.81000,3263143.53000,3585948.77000,4500419.53000,5069463.72000,5056388.97000,5216183.65000,5236425.70000,5394672.81000,5459558.12000,5177670.21000,4954666.52000,4951163.72000,4988737.80000,5082077.47000,5353522.54000,6391341.75000,6779007.04000,6314119.64000,5578216.67000,4548179.93000,3723557.93000,2000-04-04
Sistema,Sistema,3369254.73000,3271598.23000,3247917.83000,3274934.97000,3625079.82000,4488489.57000,5077216.09000,5004352.64000,5121697.86000,5196942.87000,5317254.65000,5430384.09000,5092675.90000,4826177.84000,4873244.20000,4915802.75000,5010773.30000,5218482.31000,6318916.95000,6760819.31000,6255042.51000,5604027.43000,4502603.61000,3705473.47000,2000-04-05
Sistema,Sistema,3438088.14000,3276277.98000,3213385.04000,3311335.96000,3572623.61000,4531495.36000,5084629.92000,4988437.11000,5232252.69000,5310337.35000,5466778.42000,5529368.47000,5185472.23000,4957382.86000,4890809.34000,4921408.19000,5005630.14000,5262360.00000,6439537.67000,6855027.68000,6358342.06000,5678251.59000,4610581.34000,3847131.53000,2000-04-06
Sistema,Sistema,3504065.96000,3385428.72000,3321588.77000,3365753.52000,3680937.68000,4524594.85000,5113742.55000,5071222.47000,5222934.53000,5321350.80000,5484485.22000,5620708.32000,5270749.50000,5017289.27000,5032849.05000,5019938.17000,5078511.69000,5408909.02000,6475092.46000,6669103.87000,6188897.37000,5552713.16000,4650241.76000,3918763.81000,2000-04-07
Sistema,Sistema,3493749.56000,3372479.96000,3280781.92000,3300516.72000,3490402.03000,3846479.40000,4187192.98000,4601845.02000,4922095.91000,5063086.99000,5155818.16000,5265752.36000,5109146.23000,4762217.99000,4536282.84000,4427851.57000,4362302.59000,4574856.41000,5892879.34000,6337607.51000,5977666.19000,5380600.53000,4555265.06000,3905757.91000,2000-04-08
Sistema,Sistema,3543541.17000,3329357.21000,3211884.67000,3199421.90000,3212763.41000,3321668.16000,3399651.73000,3732637.24000,4103725.74000,4230682.27000,4228042.75000,4292821.29000,4256499.29000,4115939.65000,3813820.36000,3677975.72000,3674477.32000,3940562.69000,5397890.10000,5966410.24000,5678938.71000,5085026.35000,4182090.01000,3575434.12000,2000-04-09
Sistema,Sistema,3283617.66000,3185257.85000,3114889.30000,3156141.71000,3444853.34000,4396157.44000,4861884.75000,4751011.15000,5001974.20000,5160788.81000,5315232.24000,5466707.77000,5203634.07000,4941461.95000,4917524.72000,4932834.45000,5008080.52000,5220678.28000,6402751.54000,6810088.84000,6299632.66000,5639152.22000,4528698.43000,3754234.24000,2000-04-10
Sistema,Sistema,3398017.01000,3288679.18000,3257105.80000,3295333.96000,3591307.74000,4509649.37000,5027139.28000,5005926.84000,5155123.62000,5253199.95000,5395050.22000,5553318.92000,5227632.10000,4949096.27000,4980055.37000,5032174.95000,5249455.02000,5516244.89000,6546743.10000,6866132.33000,6322081.34000,5601793.47000,4536352.69000,3753006.58000,2000-04-11
Sistema,Sistema,3439274.85000,3351996.71000,3306023.08000,3386242.68000,3708716.62000,4558026.41000,5075270.75000,5063303.92000,5231528.64000,5288928.08000,5440851.99000,5622075.45000,5320876.97000,5074644.22000,5128575.53000,5174127.59000,5244754.69000,5547968.45000,6603981.49000,6889865.34000,6352987.74000,5642796.14000,4618185.13000,3857644.14000,2000-04-12
Sistema,Sistema,3545930.48000,3373701.16000,3333283.43000,3365889.12000,3677638.02000,4527285.74000,4950578.08000,5149735.49000,5188734.24000,5265233.98000,5432458.83000,5577521.21000,5275370.21000,4998939.99000,4996224.20000,5050799.23000,5150413.21000,5344263.95000,6488965.15000,6845915.99000,6327824.26000,5596503.38000,4549512.32000,3774233.77000,2000-04-13
Sistema,Sistema,3479267.74000,3351512.59000,3393146.09000,3230245.42000,3601496.01000,4478736.89000,4904124.95000,5001599.94000,5155433.92000,5228175.66000,5374465.55000,5536054.90000,5269354.47000,4957862.66000,4987839.27000,5049086.82000,5061922.23000,5301479.80000,6376451.32000,6667943.85000,6191139.92000,5510724.51000,4663324.88000,3924533.94000,2000-04-14
Sistema,Sistema,3589280.85000,3367497.70000,3324229.21000,3290589.11000,3528649.20000,3833969.05000,4230815.17000,4674650.58000,4981683.64000,5104633.29000,5128433.82000,5207780.79000,5115929.74000,4828363.21000,4613717.15000,4457701.04000,4405776.70000,4610982.26000,5956044.84000,6374453.40000,6001974.84000,5451148.60000,4563536.27000,3909100.57000,2000-04-15
Sistema,Sistema,3521033.37000,3302779.83000,3216976.40000,3196672.13000,3238467.41000,3401408.74000,3518952.53000,3861899.98000,4133785.69000,4294674.11000,4249837.33000,4268040.93000,4248572.08000,4099483.97000,3915799.93000,3771663.27000,3722912.92000,4010026.46000,5315098.67000,5729981.44000,5499649.60000,4926593.09000,4105545.94000,3550562.38000,2000-04-16
Sistema,Sistema,3287780.42000,3176098.09000,3091286.71000,3145920.70000,3383205.08000,3828418.14000,4333251.50000,4728095.06000,5177758.97000,5225817.50000,5311978.98000,5540706.74000,5367115.95000,5082163.62000,4994069.95000,4946410.84000,5016913.91000,5202378.37000,6305512.55000,6559409.11000,6096147.00000,5449327.90000,4512773.88000,3723365.78000,2000-04-17
