Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date,daily_sum_kWh
Sistema,Sistema,5136203.4,4981452.55,4897810.15,4885831.43,5175082.96,6070088.89,6292089.54,6432601.27,6826274.71,7038162.67,7224874.26,7385549.5,7153695.55,7076398.43,7216794.72,7266654.16,7252881.41,7246076.1,8179753.67,8593604.04,8230187.04,7547922.5,6631971.63,5800376.29,2010-03-18,160542336.86999997
Sistema,Sistema,5349426.17,5172526.33,5099601.49,5085906.21,5351923.99,6126755.61,6376416.7,6553621.85,6940484.7,7147493.28,7389158.57,7562888.28,7305341.88,7261576.33,7440588.21,7501833.47,7368227.83,7243524.78,8229954.12,8715109.98,8323638.65,7688151.56,6810595.37,6050022.43,2010-03-19,164094767.79000002
Sistema,Sistema,5622912.97,5408325.1,5269053.56,5225737.61,5333292.38,5510373.01,5598684.91,6080118.3,6601773.25,6911746.44,7140545.88,7285927.12,7157939.4,6926313.84,6733700.94,6603422.19,6501078.12,6579088.69,7691102.7,8139456.47,7833347.78,7248441.79,6578899.57,5901034.82,2010-03-20,155882316.83999997
Sistema,Sistema,5499693.43,5296191.38,5102891.25,5022057.85,5008657.07,5010881.83,4825613.1,5062646.19,5431196.94,5684273.34,5866590.18,6029835.71,6056491.5,5956829.89,5818924.26,5703229.59,5640345.65,5772770.1,6916509.23,7509519.88,7301349.94,6843958.98,6250529.93,5629136.37,2010-03-21,139240123.59
Sistema,Sistema,5163050.1,4971712.92,4837540.5,4791794.23,4771790.46,4882574.44,4795917.03,5078699.02,5515599.97,5803840.02,6098713.89,6315550.68,6353039.04,6227399.68,6099960.7,5979812.77,5924655.51,6040683.21,7314346.52,7917126.86,7620936.47,7039728.36,6255543.85,5592699.05,2010-03-22,141392715.28
Sistema,Sistema,5217076.34,5012369.77,4925462.08,4907770.15,5203058.64,5979650.42,6138927.33,6375755.24,6815409.48,7064891.56,7374219.04,7587354.89,7369812.59,7358620.87,7480490.97,7536487.31,7472178.73,7368862.3,8263811.76,8756479.01,8400142.71,7766661.09,6773971.81,5931810.25,2010-03-23,163081274.34000003
Sistema,Sistema,5459124.68,5232551.89,5077096.2,5133161.95,5414735.09,6154344.11,6314850.63,6524741.9,6936701.07,7214903.25,7513182.75,7656304.43,7402982.42,7377552.86,7545712.28,7580811.29,7505542.21,7422711.39,8440964.1,8881231.25,8527311.57,7879083.9,6895049.27,5976814.16,2010-03-24,166067464.65
Sistema,Sistema,5497647.83,5189829.98,5141234.82,5146570.52,5412574.16,6186243.68,6317023.49,6512130.29,6936325.58,7230173.44,7535115.9,7708737.59,7482703.46,7376535.01,7563796.63,7565597.54,7542154.98,7542204.86,8527428.65,8865652.71,8515647.66,7917704.9,6978075.3,6100398.91,2010-03-25,166791507.89000002
Sistema,Sistema,5604852.75,5381773.63,5265613.22,5246288.8,5512250.54,6241940.81,6434495.06,6652351.93,7065257.8,7291279.69,7535784.08,7749957.62,7504527.29,7425674.28,7535072.56,7545871.03,7457474.91,7497593.4,8386940.27,8697838.81,8270716.93,7633101.22,6801233.3,6044706.22,2010-03-26,166782596.15
Sistema,Sistema,5677462.2,5444640.82,5292446.55,5245467.24,5374235.41,5633429.64,5746052.92,6176376.69,6673760.41,6990376.93,7186855.54,7361792.88,7312212.37,7083290.36,6902249.62,6804603.32,6699534.91,6806891.24,7851365.9,8261916.15,7853892.44,7332250.53,6679553.25,5960447.19,2010-03-27,158351104.51000002
Sistema,Sistema,5445288.47,5163856.05,4996543.32,4921185.03,4959221.87,5043055.09,4888974.65,5163523.41,5542639.15,5814602.01,5947738.28,6059224.9,6154414.05,6119712.93,5947994.97,5815688.31,5740188.57,5796853.43,6936757.05,7581026.39,7450537.74,6997099.41,6326161.37,5732799.33,2010-03-28,140545085.78
Sistema,Sistema,5275043.15,5045791.63,4961514.9,4955477.77,5115968.51,5463183.22,5722287.73,6238582.03,6817084.12,7145710.69,7421622.05,7639977.28,7495832.33,7370676.73,7393607.57,7352585.78,7298100.82,7274392.5,8219266.48,8586681.23,8190889.96,7574239.85,6723875.65,5888888.16,2010-03-29,161171280.14
Sistema,Sistema,5399967.91,5210541.84,5086054.15,5076085.74,5259455.34,5653570.94,5910252.3,6432829.62,6948727.65,7225394.38,7478182.94,7637449.99,7397124.08,7242732.85,7261575.86,7272651.34,7208344.72,7232102.5,8146974.7,8386862.32,8033637.12,7409694.26,6574356.78,5774356.19,2010-03-30,161258925.51999998
Sistema,Sistema,5308273.47,5118824.89,4989593.18,4974367.17,5151040.35,5470457.71,5700154.46,6141551.55,6707064.95,6973801.98,7231617.46,7321749.21,7222120.6,7001923.66,6965193.6,6885894.14,6763864.91,6786981.54,7813135.73,8094767.44,7705272.8,7114441.0,6363366.38,5645443.67,2010-03-31,155450901.85
Sistema,Sistema,5119077.8,4883498.75,4719417.35,4665172.57,4674265.12,4724957.36,4550910.03,4768625.87,5078274.01,5357760.37,5557458.16,5715262.89,5773271.13,5660201.9,5495263.28,5375091.75,5301471.12,5424252.08,6555574.61,6965173.3,6684244.28,6325154.61,5753184.51,5203851.9,2010-04-01,130331414.75000001
Sistema,Sistema,4724875.43,4510680.39,4389614.89,4316940.1,4306343.39,4340323.21,4212833.94,4492180.63,4815904.14,5009723.46,5114832.8,5239690.61,5327342.93,5243815.24,5095583.71,4993253.72,4978981.42,5205517.51,6308218.55,6664026.03,6429716.31,6098870.08,5578791.28,5119560.57,2010-04-02,122517620.34
Sistema,Sistema,4717114.38,4500657.55,4394696.27,4312997.64,4359032.3,4512447.71,4533525.05,4928672.76,5389370.85,5723320.23,5933730.0,6142468.58,6184668.74,6088759.49,5945641.03,5896739.8,5860805.14,5996084.36,7163582.6,7491962.0,7166945.13,6645403.24,6093179.08,5510578.15,2010-04-03,135492382.07999998
Sistema,Sistema,5059409.05,4752664.65,4559731.91,4489822.99,4515912.35,4546774.83,4437209.18,4749540.73,5143029.09,5447546.84,5610621.35,5764960.12,5790752.79,5585667.81,5412116.91,5412416.88,5431106.99,5671487.35,6918496.98,7407721.86,7152253.1,6602962.96,5918493.99,5310566.93,2010-04-04,131691267.63999996
Sistema,Sistema,4918443.24,4695964.8,4632217.42,4645782.09,4904602.26,5599870.37,5793164.04,6136341.99,6620771.33,6935795.13,7163834.08,7363414.61,7145836.77,7065040.69,7152158.6,7207128.15,7233596.42,7342645.08,8266148.06,8530737.16,8126965.64,7420411.56,6539881.32,5650476.27,2010-04-05,157091227.07999998
Sistema,Sistema,5180196.32,4964956.67,4869202.85,4870617.35,5143404.15,5932663.13,6142409.46,6352193.93,6746196.42,6968019.5,7202134.43,7340533.94,7115636.13,7054020.48,7222099.02,7293334.5,7300926.65,7356751.26,8274342.64,8500141.47,8026421.62,7410389.36,6494679.35,5619917.8,2010-04-06,159381188.43
Sistema,Sistema,5163087.46,4989128.28,4886078.96,4883330.6,5139330.95,5907091.44,6158541.72,6352229.56,6735885.17,6965090.47,7247104.43,7391968.12,7174894.63,7171497.26,7327610.39,7401208.1,7372786.36,7374131.92,8296371.69,8604798.01,8150102.2,7476205.56,6563077.27,5688300.23,2010-04-07,160419850.78
Sistema,Sistema,5220503.3,5027497.77,4892752.83,4866289.86,5040593.24,5803086.48,6042898.97,6284328.88,6678226.09,6917362.62,7172359.58,7326263.04,7047566.01,7035776.31,7196919.66,7268856.32,7271657.02,7187407.97,8172897.31,8532723.91,8105846.62,7478861.72,6549915.13,5713398.71,2010-04-08,158833989.35
Sistema,Sistema,5264910.54,5051054.1,4951895.59,4951107.08,5198432.63,5867997.81,6143132.32,6401488.64,6818430.81,7074595.74,7370867.4,7569560.82,7348659.13,7289232.36,7301362.58,7221380.83,7276098.16,7323206.21,8204416.45,8307450.98,7856219.22,7285337.53,6513506.01,5742862.55,2010-04-09,160333205.49
Sistema,Sistema,5324121.93,5107060.08,4987441.2,4945867.69,5079776.58,5328605.46,5424113.38,5905434.38,6344688.32,6651921.05,6953739.25,7137546.58,7011186.11,6838187.48,6623515.81,6535565.48,6463463.41,6571906.27,7664170.59,7979621.19,7654640.53,7069117.54,6320490.4,5719610.72,2010-04-10,151641791.43
Sistema,Sistema,5227531.0,4950684.55,4821865.23,4736742.0,4716017.28,4738001.07,4642538.51,4909749.73,5258213.89,5552222.97,5744645.42,5914401.76,5986192.53,5929881.44,5771397.25,5682462.39,5639618.8,5842101.33,6963106.28,7445526.62,7229261.51,6645644.48,5900117.7,5220069.1,2010-04-11,135467992.84
Sistema,Sistema,4833963.45,4707098.59,4635943.44,4636503.39,4946735.07,5727166.53,5940493.35,6186008.2,6636035.08,6931382.64,7201226.34,7314542.13,7082280.6,7028180.87,7177745.28,7194628.42,7129402.63,7266711.72,8225883.99,8483324.08,8061954.11,7343701.79,6314399.71,5470428.6,2010-04-12,156475740.01
Sistema,Sistema,5092756.34,4938987.3,4836460.59,4850034.41,5117278.73,5933142.35,6141241.63,6352426.79,6791703.41,6991947.64,7295261.96,7489345.41,7176687.42,7080845.8,7164371.41,7239146.05,7227683.26,7310276.43,8354480.84,8618249.19,8177098.77,7450631.93,6492087.7,5568837.76,2010-04-13,159690983.12
Sistema,Sistema,5190267.52,4994192.34,4877252.35,4851674.92,5147427.57,5933357.28,6159797.88,6329448.6,6642320.56,6876249.94,7151767.63,7319571.51,7035958.05,6996965.96,7107383.98,7111136.03,7071783.53,7111095.24,8154026.6,8499669.76,8071010.18,7382088.32,6384219.64,5591737.52,2010-04-14,157990402.91
Sistema,Sistema,5113134.46,4927448.57,4863760.09,4836803.07,5116466.4,5854696.81,6087641.21,6336622.28,6702252.93,6959314.98,7203689.85,7380726.65,7187521.15,7093695.75,7217306.03,7249369.08,7206121.49,7185349.59,8201461.55,8532256.62,8165204.79,7529292.16,6575355.29,5690595.3,2010-04-15,159216086.1
Sistema,Sistema,5304868.03,5108711.8,5012609.92,5017320.07,5271160.54,5984142.56,6173819.38,6409018.18,6821307.6,7031864.83,7302501.46,7431516.4,7191007.46,7151412.52,7251784.51,7275211.66,7228050.69,7180520.96,8131446.55,8371613.72,7980880.11,7375804.81,6544840.96,5779071.02,2010-04-16,160330485.74
Sistema,Sistema,5326549.58,5103493.34,4974915.55,4937902.49,5036523.52,5251851.99,5400992.27,5886241.58,6401513.41,6748093.65,7002465.17,7173315.33,7055946.44,6877285.82,6641997.07,6531106.41,6438402.48,6575800.66,7665616.5,8053494.89,7693841.76,7136521.98,6419265.44,5808948.58,2010-04-17,152142085.91
Sistema,Sistema,5262204.74,5015725.07,4894013.74,4776460.24,4788531.33,4773512.62,4636266.58,4906043.27,5256936.71,5560250.98,5768414.22,5924359.27,5979336.75,5895131.99,5724646.52,5696416.54,5595542.99,5765818.77,6973652.53,7532731.71,7328834.74,6858515.63,6136959.41,5507300.62,2010-04-18,136557606.96999997
Sistema,Sistema,5061632.65,4888599.63,4793441.1,4772810.47,5087845.72,5845425.2,6130623.94,6354615.72,6778488.68,7060849.16,7261748.18,7494560.33,7263408.98,7172454.04,7256193.22,7281821.19,7281077.95,7400664.5,8370882.14,8584143.61,8163564.22,7494577.95,6470019.26,5608932.64,2010-04-19,159878380.48
Sistema,Sistema,5165012.87,4948670.13,4865491.26,4915391.07,5218015.0,5997174.2,6194993.99,6391458.3,6823016.64,7052568.14,7313884.41,7444315.38,7194290.45,7178244.89,7303854.92,7325068.35,7275895.68,7279671.12,8283569.57,8651852.8,8302454.71,7575297.84,6601117.72,5716917.8,2010-04-20,161018227.23999998
Sistema,Sistema,5291452.05,5085855.53,4963527.48,4976606.47,5277984.48,6015323.51,6145838.19,6375272.41,6830512.53,7118405.06,7413130.31,7544105.01,7316558.79,7247227.78,7405344.77,7405167.09,7400556.51,7307754.91,8346282.96,8751704.88,8403169.22,7680602.0,6720239.97,5867322.11,2010-04-21,162889944.02000004
Sistema,Sistema,5387811.43,5199004.96,5089744.8,5092910.6,5377879.84,6170316.12,6305209.92,6515550.02,6930645.09,7198488.34,7462121.92,7633999.4,7404444.34,7380500.64,7510813.25,7556448.54,7506385.04,7439100.2,8403271.03,8830804.75,8467357.9,7816847.73,6896029.95,5986243.49,2010-04-22,165561929.3
Sistema,Sistema,5467377.17,5288217.86,5177313.42,5161436.31,5398315.66,6092252.7,6242720.82,6510584.65,6983101.71,7253381.41,7534535.1,7770827.77,7512023.35,7504402.46,7626958.26,7614543.25,7545785.79,7523553.86,8530698.93,8781595.29,8352429.82,7755201.63,6975382.25,6142847.26,2010-04-23,166745486.72999996
Sistema,Sistema,5712885.71,5471732.48,5308962.75,5241079.39,5348757.34,5569291.15,5704660.65,6133158.83,6662842.9,6974928.64,7234617.56,7372228.89,7262128.86,7013224.33,6821031.02,6685559.75,6589318.97,6674402.53,7888858.86,8234487.17,7860184.34,7309739.36,6650504.13,5981898.56,2010-04-24,157706484.17
Sistema,Sistema,5505533.58,5244924.07,5048827.24,4992674.49,4981269.24,4966778.89,4866975.11,5134630.68,5494161.14,5746906.05,5920140.42,6104525.59,6138212.73,6078285.47,5916768.61,5805744.67,5742487.41,5893516.15,7151104.18,7681845.23,7497986.89,6866829.13,6133466.59,5478757.17,2010-04-25,140392350.73
Sistema,Sistema,5111665.65,4931220.38,4828874.95,4833466.98,5104736.6,5832476.54,6100410.86,6385891.54,6828641.63,7062486.77,7313687.25,7493148.89,7231412.87,7146208.95,7259222.87,7310037.87,7269219.86,7363071.96,8407732.21,8656387.59,8222427.8,7582928.78,6651777.65,5780471.33,2010-04-26,160707607.78000006
Sistema,Sistema,5338674.47,5115791.57,5026082.59,5037172.52,5318815.33,6091548.25,6232204.69,6453789.63,6866194.56,7123853.81,7353493.23,7560230.59,7361411.07,7311248.72,7461539.28,7477981.45,7455516.86,7494924.73,8463531.6,8666269.65,8205934.21,7561564.05,6593231.9,5697143.64,2010-04-27,163268148.4
Sistema,Sistema,5245496.97,5091116.41,4944386.04,5021607.68,5219964.09,6012148.04,6192910.71,6464287.05,6872323.52,7120716.96,7386806.35,7570697.54,7295328.58,7206678.12,7348448.79,7371146.2,7324058.79,7453372.15,8405845.1,8600323.59,8128635.12,7500092.72,6610654.21,5731762.08,2010-04-28,162118806.81000003
Sistema,Sistema,5300404.42,5109384.17,4990830.92,5007943.63,5286171.95,5988429.5,6220398.08,6466694.45,6859422.28,7123695.82,7347026.31,7495249.62,7252828.13,7164174.88,7228411.25,7274555.98,7259208.82,7324254.11,8357989.56,8646636.4,8219123.8,7511864.59,6600431.24,5811070.0,2010-04-29,161846199.91000003
Sistema,Sistema,5276537.06,5071763.78,4980415.67,4964527.69,5232378.72,5910730.95,6109525.58,6420368.11,6823625.89,7061627.1,7315364.0,7473972.16,7205091.89,7117351.19,7227755.1,7263044.11,7201088.44,7242981.19,8175822.82,8381475.39,7954482.71,7363394.92,6555057.25,5746407.11,2010-04-30,160074788.82999998
Sistema,Sistema,5267561.85,5037544.43,4911844.47,4817885.65,4856601.7,4879731.66,4805146.43,5117535.12,5503577.73,5817230.2,6050994.23,6242218.42,6269642.18,6134926.45,5969231.1,5854737.93,5735695.68,5879062.65,7134082.3,7525012.64,7235158.9,6736701.32,6074659.37,5454842.5,2010-05-01,139311624.91
Sistema,Sistema,5068286.21,4816611.23,4652002.78,4562008.11,4528789.11,4527659.87,4470212.93,4756542.71,5096890.82,5388938.0,5618272.08,5759843.86,5791967.26,5692496.33,5528821.15,5449952.66,5421349.9,5642166.19,6850181.51,7318788.09,7077314.26,6498195.27,5757342.2,5207892.72,2010-05-02,131482525.25000001
Sistema,Sistema,4855127.99,4694674.94,4602885.06,4612598.51,4904919.57,5625514.03,5865034.94,6106567.91,6570709.3,6845714.24,7119862.79,7307341.9,7029276.36,7031553.62,7137781.67,7218117.82,7264031.39,7387532.4,8238716.69,8376321.76,7926434.0,7208801.09,6276050.48,5437348.57,2010-05-03,155642917.03
Sistema,Sistema,5028482.1,4845686.54,4739828.66,4746183.68,4957218.63,5811993.3,6045985.71,6249951.8,6636002.85,6849978.42,7099903.1,7289694.25,7034539.02,6995804.11,7098266.54,7146250.59,7173434.77,7238915.07,8219812.18,8495664.11,8110767.45,7496128.65,6560501.56,5617597.8,2010-05-04,157488590.89000002
Sistema,Sistema,5194097.67,5031637.32,4925839.24,4883008.57,5187369.65,5908951.01,6064170.52,6304094.08,6706827.5,6989193.51,7279054.48,7423422.74,7105442.58,7048091.31,7242451.65,7258939.81,7146961.54,7226898.27,8166957.76,8444256.34,8042390.09,7361611.77,6402184.33,5512059.22,2010-05-05,158855910.96000004
Sistema,Sistema,5079462.3,4892168.49,4806986.45,4853501.28,5158617.71,5935341.5,6146273.97,6415350.71,6813597.79,7026629.54,7270168.54,7433912.57,7239685.15,7210786.76,7365699.08,7398800.26,7384241.42,7415802.93,8358937.92,8658214.27,8167566.51,7543856.88,6570213.22,5682035.16,2010-05-06,160827850.41
Sistema,Sistema,5314842.63,5114001.86,5020181.44,5012948.69,5287466.19,5978340.31,6135237.47,6410983.24,6852947.91,7166105.64,7417272.28,7615134.41,7351572.03,7282388.18,7433192.15,7420911.51,7371558.88,7327783.71,8239049.71,8575507.35,8229096.74,7563306.32,6730105.14,5926196.95,2010-05-07,162776130.73999998
Sistema,Sistema,5447993.61,5217323.72,5046709.26,5021506.03,5197937.47,5348951.89,5528151.85,6000912.42,6530664.35,6885015.59,7083007.17,7201438.48,7057443.92,6868880.67,6647395.64,6549198.83,6417918.88,6605301.46,7712218.74,8099930.28,7752087.98,7241383.76,6522928.76,5824261.16,2010-05-08,153808561.91999996
Sistema,Sistema,5332176.61,5057188.74,4894032.32,4784443.18,4767334.34,4746859.16,4683430.21,4970648.03,5328137.05,5629379.69,5786533.05,5907374.32,5856800.14,5666774.54,5479369.16,5414769.01,5367968.86,5524868.08,6739051.79,7309333.82,7187094.13,6736461.95,6100279.95,5453399.42,2010-05-09,134723707.54999998
Sistema,Sistema,5064545.15,4890626.09,4790021.81,4772005.21,5022429.78,5708999.54,5943702.89,6278191.18,6791246.03,7071593.11,7367425.97,7557773.36,7331544.7,7243833.49,7426483.46,7416741.45,7362223.42,7436628.59,8507797.55,8708402.8,8367128.81,7662247.47,6717599.62,5833673.78,2010-05-10,161272865.26
Sistema,Sistema,5349138.2,5167520.05,5065809.9,5056298.2,5312957.95,6042012.04,6207196.7,6497964.44,6937868.07,7195835.25,7402607.9,7613565.83,7364994.4,7283666.83,7375128.72,7421784.5,7389654.16,7460986.42,8426074.27,8715295.24,8350512.61,7652708.34,6641147.21,5736545.23,2010-05-11,163667272.46
Sistema,Sistema,5298900.64,5114382.49,5030799.91,5009945.06,5286397.76,6005506.7,6184257.81,6437036.5,6886796.54,7098677.66,7364005.72,7532731.15,7268522.08,7258601.96,7374920.29,7435217.0,7396663.73,7451136.71,8426923.67,8627045.76,8201011.38,7582506.8,6638702.68,5820066.53,2010-05-12,162730756.53
Sistema,Sistema,5328065.22,5145747.46,5062646.99,5060762.37,5323063.07,6023192.62,6176820.95,6425130.65,6861863.16,7131395.15,7384408.29,7554844.54,7325082.35,7261084.24,7336482.92,7338921.14,7319803.56,7337221.19,8310269.27,8647985.27,8242166.18,7650759.22,6744119.78,5852601.41,2010-05-13,162844437.0
Sistema,Sistema,5410547.64,5196545.43,5096449.82,5095695.59,5308675.64,5780892.04,5978871.56,6442788.8,6948133.55,7208775.09,7472389.79,7719057.76,7522258.68,7437852.74,7528289.59,7508751.02,7447090.28,7342658.6,8329757.89,8625447.45,8240534.03,7681100.47,6840028.21,6008648.35,2010-05-14,164171240.01999998
Sistema,Sistema,5522586.98,5316022.52,5187324.12,5129971.71,5269496.84,5426862.85,5575897.44,6088383.01,6572399.71,6857790.39,7121436.21,7280518.77,7170193.62,6949136.65,6751950.6,6660186.61,6533175.59,6603646.38,7777038.31,8164366.74,7869709.41,7300384.9,6654976.69,6007966.21,2010-05-15,155791422.26000002
Sistema,Sistema,5443381.75,5175306.8,5025118.05,4897799.97,4909453.6,4838869.18,4767019.45,5092039.51,5447004.34,5674950.94,5874534.47,6046312.6,6077510.06,5989017.71,5817590.25,5707347.92,5652541.19,5720947.2,6854433.2,7437971.95,7252672.46,6862253.05,6281076.4,5646245.26,2010-05-16,138491397.31
Sistema,Sistema,5239080.46,4951009.98,4743003.29,4682992.6,4759763.72,4735782.24,4679793.2,5058394.17,5462542.78,5817735.09,6059505.25,6295307.79,6334086.08,6221759.19,6048591.34,5962488.0,5903000.4,6087586.53,7257938.2,7861363.77,7600913.82,7074488.54,6337932.06,5681304.65,2010-05-17,140856363.15
Sistema,Sistema,5302986.12,5105987.63,4996469.95,4986799.55,5285441.71,5947900.41,6123376.32,6448308.45,6933495.22,7249374.46,7504465.85,7666133.31,7464621.47,7456472.36,7563954.27,7574358.54,7542621.24,7513238.75,8454450.31,8798778.6,8392219.22,7829844.16,6914052.79,5937728.95,2010-05-18,164993079.64
Sistema,Sistema,5481270.11,5283935.12,5165894.19,5166234.23,5456376.03,6147487.79,6250171.14,6524095.59,6986066.26,7251768.55,7505686.6,7682166.16,7454696.25,7430657.91,7554716.95,7572216.39,7549055.6,7498988.88,8488338.07,8841577.54,8454171.45,7783031.49,6816154.6,5841290.02,2010-05-19,166186046.92
Sistema,Sistema,5480750.65,5229407.85,5141542.2,5156788.81,5409002.88,6091996.2,6297587.19,6546490.88,6926496.92,7176919.49,7468794.07,7635687.81,7343223.57,7278049.52,7406155.85,7448441.94,7484037.78,7507015.76,8424879.93,8744444.97,8386825.73,7695920.24,6686636.29,5827667.22,2010-05-20,164794763.75
Sistema,Sistema,5363841.25,5182016.66,5052995.09,5041937.44,5287481.29,5946905.5,6188263.77,6440194.38,6824080.82,7051151.67,7296032.38,7443288.04,7206371.39,7130470.43,7279132.42,7301225.63,7288337.67,7284159.22,8214272.01,8482990.76,8102626.28,7447906.51,6622585.4,5806789.81,2010-05-21,161285055.82000002
Sistema,Sistema,5380780.25,5147888.7,5038666.77,5005320.6,5113668.42,5289846.48,5482092.4,6013563.95,6495107.54,6816212.97,7070930.88,7209834.24,7161567.16,6935551.48,6730643.17,6602630.65,6502572.88,6603281.59,7643083.11,8074448.73,7679577.73,7170531.46,6448562.4,5771397.4,2010-05-22,153387760.96000004
Sistema,Sistema,5281026.73,4926169.39,4809305.52,4734848.08,4726193.8,4715759.49,4659112.87,4893152.46,5262426.31,5538333.61,5701558.26,5873708.71,5937483.69,5896859.33,5760499.45,5688357.97,5666519.58,5826659.58,7015792.19,7524635.44,7298049.63,6774016.8,6020842.77,5334346.34,2010-05-23,135865657.99999997
Sistema,Sistema,4972085.97,4782118.88,4702562.34,4687814.12,4969585.99,5682637.13,5917142.45,6174045.07,6679146.62,6977302.99,7276046.34,7481500.53,7278290.68,7209251.78,7328543.48,7349953.2,7416163.42,7514721.43,8265960.21,8536065.35,8101075.38,7392970.85,6401570.62,5577668.2,2010-05-24,158674223.02999997
Sistema,Sistema,5155820.51,4967111.23,4894187.02,4897726.48,5170277.82,5897210.74,6091476.67,6346761.31,6753927.63,7028040.71,7314054.74,7408777.11,7189752.81,7232390.57,7370453.64,7398213.54,7377274.68,7337136.3,8267961.7,8617541.97,8201947.82,7586796.15,6605455.68,5655595.33,2010-05-25,160765892.16000006
Sistema,Sistema,5287423.87,5101563.32,5013223.09,5007974.05,5277321.89,5995782.13,6199174.7,6476250.79,6870068.83,7089251.05,7341051.32,7412799.08,7180726.59,7132081.39,7219506.24,7264264.46,7272648.6,7317771.81,8259090.91,8555613.69,8122104.02,7401649.9,6423502.69,5605188.49,2010-05-26,160826032.91
Sistema,Sistema,5182241.64,4973152.88,4892644.42,4899805.13,5160763.27,5887889.69,6134671.57,6352814.95,6722229.73,6981369.67,7229964.42,7387315.1,7132252.18,7003648.38,7099178.97,7166198.78,7145609.91,7175007.68,8098549.88,8389184.91,7973384.48,7313797.52,6360309.91,5545993.23,2010-05-27,158207978.29999998
